id,Label,total_relevance,pageviews
787,Yaroslav I the Wise,16,21922
788,Kherson Oblast,15,10818
789,Odessa University,14,1128
790,Sievierodonetsk,14,2929
791,Semyon Gluzman,14,192
792,Halych,14,3452
793,Crimean Autonomous Soviet Socialist Republic,13,5198
794,Paska (bread),13,1623
795,Prosvita,13,410
796,Anti-Terrorist Operation Zone (Ukraine),13,1773
797,Å»upan,12,1571
798,Volodymyr Zabolotny,12,83
799,People's Friendship Arch,12,972
800,St Volodymyr's Cathedral,12,1346
801,Pavlo Teteria,12,309
802,Lviv International Airport,11,5479
803,Oleksandr Zavarov,11,1429
805,Peasant Party of Ukraine,10,533
806,Massacre of LwÃ³w professors,10,1310
807,BBC Ukrainian,10,384
808,Port of Odessa,10,1772
809,Hennadiy Moskal,10,698
810,Ukrainian wedding traditions,10,1323
811,2023 Ukrainian parliamentary election,10,366
812,Etnovyr,10,111
813,Kiev Bandurist Capella,10,29
814,Nina Karpachova,10,100
815,Vasyl Symonenko,10,612
816,Reforms and Order,10,309
817,Ukraina Stadium,10,493
818,Anti-protest laws in Ukraine,10,858
819,Ukrainian Liberation Army,10,2173
820,Poltava Bandurist Capella,10,59
821,Aleksander KwaÅniewski,10,5473
822,For United Ukraine,10,253
823,Seven Natural Wonders of Ukraine,10,1186
824,Civil Position,10,1358
825,Party of Free Democrats,10,242
826,Hryhoriy Nemyria,10,161
827,Chairman of the Verkhovna Rada,10,1983
828,2008 South Ossetia War,393,123159
829,Military history of Imperial Russia,322,285
830,Russian national football team,187,493
831,Russian Soviet Republic,143,99406
832,Boris Berezovsky (businessman),118,17974
833,Russian Ground Forces,110,62141
834,Ramzan Kadyrov,101,63930
835,Sputnik (news agency),71,22223
836,Ilya Repin,70,17993
837,New Cold War,64,77
838,Church Slavonic language,52,10863
839,Don Cossacks,47,12544
840,Vodka,43,92940
841,Hizb ut-Tahrir,37,11926
842,Blini,32,12229
843,Left Socialist Revolutionaries,30,634
844,Kyivan Rus,30,114385
845,Black Hundreds,27,8980
846,Eurasian Economic Community,25,2834
847,Sea Launch,25,3613
848,Polish diaspora,24,8854
849,Frozen conflict,23,11450
850,Ivan Vyhovsky,23,631
851,New Serbia (historical province),22,2535
853,EastâWest Schism,21,137748
854,Berdyansk,21,1021
855,Eastern Slavs,19,21735
856,Normandy four,19,79
857,Nestl?,17,114099
858,Musical nationalism,17,2507
859,Zaporizhzhia Nuclear Power Plant,17,4173
860,Anarcho-communism,17,29264
861,Lower Danube,16,79446
862,Mateusz Morawiecki,16,15136
863,Avdiivka,15,2522
864,Ataman,15,4751
865,Severia,15,1411
866,Semen Paliy,15,161
867,Black Sea,15,103044
868,Antratsyt,14,715
869,Valery Bolotov,14,3183
870,"Stakhanov, Luhansk Oblast",13,1029
871,Matura,12,9120
872,White Croats,11,5571
873,"Horodok, Lviv Oblast",11,777
874,Volodymyr Bahaziy,10,210
875,Pikkardiyska Tertsiya,10,364
876,Vasyl Dzharty,10,127
877,Member of Parliament,10,12017
878,Writer's Union of Ukraine,10,60
879,Tiverians,10,946
880,Dmytro Pavlychko,9,299
881,Carpathian National Park,9,21
882,Myron Korduba,9,81
883,1938 Ukrainian Supreme Soviet election,9,148
884,1994 Ukrainian parliamentary election,9,1590
885,Slavske,9,376
886,Ruthenian language,9,11051
887,Alliance of National Unity,9,248
888,Leonid Denysenko,9,115
889,Poltava Oblast,9,3373
890,Imperative mandate (Ukraine),9,327
891,Hutsul Republic,9,1495
892,Lenin,184,260141
893,PolishâRussian War of 1792,80,2577
894,MarxismâLeninism,77,60975
895,Russian ruble,76,41440
896,Leon Trotsky,69,134671
897,Katyn massacre,68,49439
898,"Treaty of Rapallo, 1922",63,664
899,Joseph Conrad,62,57776
900,Korenizatsiya,61,5354
901,Wilno,55,52132
902,Persecution of Christians in the Soviet Union,52,7960
903,Victory Day (Eastern Front),41,11402
904,Poland,36,389605
905,Germanization,36,8312
906,MolotovâRibbentrop Pact,36,62724
907,Little Tartary,34,27915
908,Pogrom,29,59226
909,Dmitry Peskov,27,12550
910,Eastern Bloc,26,58440
911,History of the Jews in Romania,24,8172
912,Jeremy Corbyn,22,122496
913,Soviet westward offensive of 1918â19,21,486
915,Henry Kissinger,20,191408
916,People's Republic,19,7582
917,Denis Pushilin,18,20937
918,Taurida Governorate,18,2251
919,Wild Fields,18,9472
920,North Crimean Canal,17,6234
921,Joachim von Ribbentrop,17,47199
922,Declaration of Independence of the Republic of Crimea,17,2705
923,Poland national football team,16,39103
924,Starobilsk,16,656
925,Fred Beal,16,2241
926,Pavlo Popovych,16,26
927,Hungary,15,234754
928,Austrian Partition,14,1637
929,Novoazovsk,14,941
930,Paul Ludwig Ewald von Kleist,14,9802
931,Hunger Plan,14,8627
932,Gagauz people,14,13483
933,Slovianoserbsk,14,525
934,High Representative of the Union for Foreign Affairs and Security Policy,13,7136
935,Nemirov,13,58
936,Polisia,13,12
937,StanisÅaw GÅÄbiÅski,13,217
938,Slavutych,13,11249
939,Polissya,13,74
940,Polish People's Republic,13,34885
941,Rovenky,12,387
942,KoÅ¡ice,12,13460
943,Pope Francis,12,271895
944,Population transfer,12,5294
945,1991 Soviet Union referendum,12,7671
946,Refat Chubarov,12,1689
947,Red Ruthenia,12,4582
948,Chuhuiv,12,1014
949,Polish Academy of Arts and Sciences,11,334
950,Krasnodon,11,762
951,Haplogroup I-M438,11,5396
952,Ekaterinoslav Governorate,11,1911
953,Kielbasa,11,21761
954,Anatolii Mohyliov,11,1496
955,Lviv Conservatory,10,962
956,City with special status,10,1394
957,Bug River,10,1506
958,Khmelnytskyi Nuclear Power Plant,10,1239
959,Lviv Bus Factory,10,964
960,Borys Oliynyk (poet),10,158
961,Pylyp Orlyk,10,928
962,Carpathian Mountains,10,43921
963,Sich Riflemen,9,1434
964,Janowska concentration camp,9,3245
965,Volodymyr Malyk,9,63
966,Rafajil Korsak,9,113
967,Serbs in Ukraine,9,581
968,Zerkalo Nedeli,9,1067
969,Twelve-dish Christmas Eve supper,8,4697
970,Ukrainian Catholic National Shrine of the Holy Family,8,238
971,Ivan Trush,8,290
972,Prykarpattia,8,512
973,Order of Merit (Ukraine),8,884
974,Andrei Volokitin,8,420
975,Zamarstyniv,8,106
976,Ekspres,8,675
977,Groysman Government,8,473
978,Lviv Opera,8,1478
979,Supreme Council of Justice,8,156
980,History of the Russo-Turkish wars,125,17699
981,Paul von Hindenburg,110,80155
983,Georgia (country),93,297166
984,Russia and weapons of mass destruction,79,21518
985,Alexander Lukashenko,67,90370
986,Aleksandr Lukashenko,67,96
987,Deluge (history),65,10336
988,Slavophilia,54,2757
989,Koryo-saram,48,18868
990,Aeroflot,45,36405
991,Slavic languages,37,37789
992,Decembrist Revolt,36,17546
993,History of Romania,35,10270
994,Little green men (2014 Crimean crisis),34,15159
995,Spring of Nations,34,43702
996,Polish-Lithuanian commonwealth,33,67101
997,Council of Europe,30,33253
998,Operation Barbarossa,27,132795
999,Sevastopol Naval Base,24,5392
1000,Hetman of Zaporizhian Host,23,2017
1001,Defender of the Fatherland Day,23,4158
1002,Ãzi,23,450
1003,Ivan Konev,23,15497
1004,PhD,21,8346
1005,WrocÅaw,21,47095
1006,Kyoto Protocol,21,41040
1007,Walter Duranty,20,21827
1008,Moldavian SSR,19,12641
1009,Bulgarians,19,21274
1010,John McCain,18,146814
1011,He (Cyrillic),18,63
1012,Democratic backsliding,18,23392
1013,Politics of Europe,18,1880
1014,Leonid Pasechnik,17,12283
1015,Internal Troops,17,4404
1016,Aleksandr Kharitonov (politician),16,310
1017,Dissident movement in the Soviet Union,15,3838
1018,Genetic history of Europe,15,12405
1019,JÃ³zef Haller,15,1876
1020,Easter egg,14,33846
1021,Sandarmokh,14,1536
1022,Krasnoarmiisk,14,74
1023,Kreminna,14,202
1024,Stephen III of Moldavia,13,3827
1025,Eastern Church,13,22048
1026,Makiivka,13,2572
1027,Vyacheslav Molotov,13,54669
1029,Ivan Skoropadsky,13,720
1030,Eastern Catholic Churches,12,29557
1031,Flag of Europe,12,29087
1032,StanisÅaw Å»Ã³Åkiewski,12,1392
1033,Vladimir Ivashko,12,6270
1034,Future enlargement of the European Union,12,6851
1035,Jason Kenney,11,14568
1036,Prut,11,2777
1037,Pripyat,11,63021
1038,Chyhyryn,11,1416
1039,Party switching,10,3441
1040,Yavoriv,10,929
1041,Mykola Kulish,10,359
1042,Nikolai Ostrovsky,10,2187
1043,2006 FIFA World Cup,9,81493
1044,EuroBasket 2015,9,2679
1045,Cabbage roll,9,14157
1046,Edmonton,9,72109
1047,2019 Ukrainian parliamentary election,9,20228
1048,New Safe Confinement,9,27487
1049,Belzec extermination camp,9,15137
1050,Kiev Caves monastery,9,14
1051,Adrian Kashchenko,9,62
1052,Kiev Pechersk Lavra,9,7238
1053,Mykhailo Burmystenko,9,780
1054,MaramureÈ,8,4001
1055,"Dormition Church, Lviv",8,553
1056,Dniester River,8,9039
1057,Mykhailo Khanenko,8,235
1058,List of cities in Ukraine,7,19329
1059,Alyona Shkrum,7,113
1060,Tymofiy Khmelnytsky,7,311
1061,1999 Ukrainian presidential election,7,3740
1062,Ukrainian presidential elections,7,1584
1063,Mayor of Kyiv,7,8480
1064,The City (Pidmohylny novel),7,129
1065,Mariana Sadovska,7,327
1066,"Black House, Lviv",7,275
1067,Christmas carols,7,9370
1068,Ukrainian Marketing Association,7,33
1069,2015 UEFA Europa League Final,7,2500
1070,Andriy Kozhemyakin,7,14
1071,UNIAN,7,1600
1072,Council of Ministers of the Ukrainian SSR,7,193
1073,Battle of Berestechko,7,1724
1074,Boris Yeltsin,118,130553
1075,Mass media in Russia,115,7295
1076,Russian cuisine,90,16694
1077,Censorship in the Russian Federation,90,652
1078,Demographics of Russia,87,74957
1079,Soviet coup attempt of 1991,72,47830
1080,2018 FIFA World Cup,71,253367
1081,Soviet Central Asia,63,5154
1082,Slavic mythology,62,37832
1083,Anna Politkovskaya,52,28655
1084,"Minsk, Belarus",49,52713
1085,Lesser Poland,42,6489
1086,Rus' people,40,36666
1087,Channel One Russia,38,32337
1088,Grand Duchy of Lithuania,35,29757
1089,Battle of Warsaw (1920),30,10533
1090,Invasion of Poland,30,83412
1091,Battle of Grunwald,29,20604
1092,Georgy Zhukov,28,104127
1093,Krasnodar Krai,28,18538
1094,List of individuals sanctioned during the 2014 pro-Russian conflict in Ukraine,27,2026
1095,Samizdat,27,13042
1096,Early modern era,25,839
1097,Early modern period,25,37686
1098,Sigismund II Augustus,24,7496
1099,Belgorod,24,6469
1100,"Brest, Belarus",24,13694
1101,Crimean Karaites,23,8682
1102,Yiddish language,21,74207
1103,Xenophobia,21,57922
1104,Self-determination,20,20551
1105,Felix Lembersky,20,214
1106,Great Purge,19,85739
1107,Zbigniew Brzezinski,18,34191
1108,Szczerbiec,18,2649
1109,Dimitry of Rostov,18,796
1110,Sergei Kirov,18,14042
1111,Yedisan,18,1792
1112,Freedom House,17,14357
1113,Khazar,16,57133
1114,Kliment Voroshilov,16,19287
1115,Krak?w,15,57594
1116,KrakÃ³w,15,57594
1117,Pipeline transport,15,19119
1118,Economic sanctions,15,19448
1119,Rhythmic gymnastics,14,12188
1120,Moldovans in Ukraine,14,556
1121,Union of Sovereign States,14,3817
1122,Partition Treaty on the Status and Conditions of the Black Sea Fleet,14,3198
1123,Vasily Grossman,13,7406
1124,Aleksandra Ekster,13,1952
1125,Romani people,13,261624
1126,Chersonesus,12,5056
1127,Korovai,12,3290
1128,Romania during World War II,12,1181
1129,Brotherhood of Saints Cyril and Methodius,12,613
1130,Automotive industry in the Soviet Union,12,4419
1131,Moldovan language,12,11190
1132,Yakym Somko,12,115
1133,Yenakiieve,12,1431
1134,Eparchy of Kyiv (Moscow Patriarchate),12,122
1135,Novhorod-Siverskyi,11,1047
1136,Ombudsman,11,33697
1137,Pope John Paul II,11,124345
1138,Vladimir Konstantinov (politician),11,1200
1139,Romanians,10,23213
1140,Ivan Briukhovetsky,10,266
1141,Oblast,10,13434
1142,Yasynuvata,10,471
1143,Krasnoarmiisk Raion,10,49
1144,Sotnia,10,2227
1145,Pereiaslav Articles,10,25
1146,Great Moravia,9,13297
1147,Mariinskyi Palace,9,5878
1148,Olena Apanovich,9,23
1149,Mykhailo Horyn,9,140
1150,Focus (Ukrainian magazine),9,338
1151,Polish-Cossack-Tatar War (1666â1671),9,19
1152,East European Craton,8,692
1153,Kazakh famine of 1931â1933,8,4409
1154,Ukrainian Catholic Archeparchy of Lviv,8,336
1155,1991 Crimean referendum,8,49
1156,1991 Crimean sovereignty referendum,8,3606
1157,Rubizhne,8,1066
1158,Ihor Belanov,7,512
1159,Daniel of Galicia,7,3986
1160,Chorna rada of 1663,7,146
1161,Klaus Iohannis,7,16035
1162,Louis Fischer,7,6619
1163,Duma (epic),7,521
1164,Lendians,7,1301
1165,Pripyat River,7,3630
1166,Petrovske,7,218
1167,Lyubech,7,690
1168,NKVD prisoner massacres,6,4357
1169,Committee of Voters of Ukraine,6,97
1170,Artem Fedetskyi,6,258
1171,Guillaume Le Vasseur de Beauplan,6,441
1172,"Potocki Palace, Lviv",6,1157
1173,LwÃ³w dialect,6,176
1174,Ukrainian Sea Guard,6,1371
1175,For Peace and Stability,6,55
1176,Roztocze,6,488
1177,City of regional significance (Ukraine),6,1966
1178,Beskids,6,2058
1179,Rivne Nuclear Power Plant,6,893
1180,Research & Branding Group,6,189
1181,History of Ukraine-RusÊ¹,6,250
1182,Razumkov Center,6,783
1183,World War I,153,680662
1184,Great War,153,1473
1185,RussiaâSerbia relations,149,7947
1186,Tsardom of Moscow,134,53450
1187,Nicholas I of Russia,133,76145
1188,Visa policy of Russia,123,7364
1189,Great Northern War,108,42628
1190,Russian literature,108,13397
1191,2011â2013 Russian protests,107,4094
1192,Russian financial crisis (2014â2016),106,8277
1193,BelarusâRussia relations,77,8629
1194,Anarchism in Russia,64,3691
1195,Intermediate-Range Nuclear Forces Treaty,61,14744
1196,United Aircraft Corporation,58,15825
1197,Belarusian language,56,32066
1198,Communist Party of the Russian Federation,54,40790
1200,Kyrgyzstan,53,206105
1201,FC Zenit Saint Petersburg,50,31795
1202,Russian passport,49,8841
1203,Russian Far East,48,32433
1204,Russian oligarch,47,38198
1205,Europe,45,454789
1206,RIA Novosti,42,7036
1207,The Anti-Normanist debate,39,1518
1208,Boris Johnson,37,814115
1209,Nazism,34,132674
1210,Molokan,32,3538
1211,Yury Luzhkov,28,5413
1212,Samarkand,28,49062
1213,PBC CSKA Moscow,26,7801
1214,Multi-ethnic state,26,9635
1215,Parliamentary Assembly of the Council of Europe,26,5736
1216,Anne Applebaum,24,18938
1217,Moldovans,23,10424
1218,First Chief Directorate,23,5779
1219,Southern Military District,23,5114
1220,Antin Holovaty,21,158
1221,SWIFT,21,3164
1222,League of Militant Atheists,21,3548
1223,Dacian language,20,5613
1224,Kvass,20,25491
1225,Organized Crime and Corruption Reporting Project,19,2792
1226,Classical anarchism,19,422
1227,Borders of Russia,19,17577
1228,Byzantine Rite,18,11285
1229,Schengen area,18,108482
1230,Nicholas Miklouho-Maclay,17,1559
1231,Cuman,17,28999
1232,Sviatoslav I,16,12398
1233,Robert Conquest,16,6126
1234,Population decline,16,28579
1235,John Hughes (businessman),16,2447
1236,Soft sign,15,5131
1237,Aleksey Razumovsky,15,178
1238,Ivan Samoylovych,15,366
1239,Katowice,14,16616
1240,Brooklyn,14,169507
1241,Sholem Aleichem,14,7964
1242,Meskhetian Turks,13,9475
1243,Polish Orthodox Church,13,3428
1244,Volnovakha,13,521
1245,Refugee,13,18666
1246,Polkovnik,12,3186
1247,Eastern Europe,12,102132
1248,Axis powers,12,125335
1249,Economy of Europe,11,9385
1250,Czech Republic,11,288602
1251,Klezmer,11,11437
1252,Petr Fiala,11,15449
1253,Oskol (river),11,183
1254,Social anarchism,11,6767
1255,Dialect,10,25486
1256,Uyezd,10,1059
1257,Autocephaly,10,8672
1258,Genocide Convention,10,10394
1259,Urban-type settlement,9,2493
1260,Havryil Kolenda,9,91
1262,Yesaul,8,803
1263,Rada,8,1097
1264,Oleksandr Lukyanchenko,8,225
1265,Venus,8,146254
1266,Litvin,8,949
1267,Fall of communism in Poland,8,612
1268,Dmitry Manuilsky,8,869
1269,Svyatogorsk,8,27
1270,Inkerman,8,937
1271,Apollo Korzeniowski,8,667
1272,Anarchy,7,33492
1273,Bratslav,7,991
1274,Lviv Centre of Institute for Space Research,7,148
1275,Soledar,7,334
1276,Starlink,7,136780
1277,Dakh Daughters,7,1481
1278,Krasnyi Luch,7,887
1279,CyberBerkut,7,989
1280,Stanislav Khristenko,7,138
1281,Dunaivtsi,7,348
1282,VisegrÃ¡d Group,7,18875
1283,Synchronous grid of Continental Europe,7,4102
1284,2010 Crimean parliamentary election,6,656
1285,Major archbishop,6,1543
1286,European Scythian campaign of Darius I,6,1033
1287,Sharhorod,6,355
1288,Suceava,6,5340
1289,Nizhyn Pedagogical University,6,147
1290,Oium,6,1850
1291,LwÃ³w Voivodeship,6,1214
1292,Second Army (Bulgaria),6,317
1293,Blacklisting (Soviet policy),6,500
1294,Kurin,6,393
1295,Mykhayl Semenko,6,95
1296,FC Rukh Lviv,5,2925
1297,7th Ukrainian Verkhovna Rada,5,587
1298,Alberta,5,95571
1299,Marian Jaworski,5,367
1300,Hertsa region,5,1584
1301,Oleh Bilorus,5,88
1302,Mykola Kolessa,5,189
1303,Lviv Polytechnic,5,1577
1304,Landscape Park (Poland),5,148
1305,Ivchenko-Progress,5,2823
1306,Skarbek Theatre,5,86
1307,District of Galicia,5,1948
1308,Golden Rose Synagogue (Lviv),5,451
1309,Ministry of Justice of Ukraine,5,665
1310,South-East Ukrainian Autonomous Republic,5,1121
1311,Market Square (Lviv),5,582
1312,Occupied Europe,5,835
1313,San Francisco Conference,5,371
1314,Kyiv International Institute of Sociology,5,615
1315,Derzhspozhivstandard,5,20
1316,Sergey Bubka,5,5467
1317,MaramureÈ County,5,2750
1318,Vitaliy Kim,5,120
1319,Leonid Korniyets,5,197
1320,Horodyshche,5,322
1321,List of World Heritage Sites in Ukraine,5,1169
1322,Kosiv,5,801
1323,Catherine the Great,198,712509
1324,Russians,163,60802
1325,Great Russians,163,522
1326,Dmitry Medvedev,143,129527
1327,Leningrad,132,184532
1328,Russian Orthodox Church Outside Russia,107,3181
1329,Partitions of Poland,103,26285
1330,Moscow theater hostage crisis,101,33391
1331,Peter I of Russia,92,158134
1332,Adyghe people,68,65037
1333,Bar Confederation,67,2950
1334,Treaty on Conventional Armed Forces in Europe,60,5097
1335,October Revolution,55,63777
1336,Terrorism in Russia,55,4789
1337,Turkmenistan,48,213393
1338,Treaty of the Pruth,46,892
1339,World War II casualties of the Soviet Union,43,21349
1340,Russian aircraft carrier Admiral Kuznetsov,39,38605
1341,Igor Sechin,39,6153
1342,Keyboard layout,37,60632
1343,Roskomnadzor,37,673
1344,Nationalism,35,78896
1345,Eduard Limonov,35,9312
1346,Igor Sikorsky,34,14975
1347,Ottoman Empire,34,393706
1348,Konstantin Rokossovski,30,169
1349,Helena Blavatsky,30,36662
1350,Nikolai Patrushev,27,7580
1351,Polish nobles,26,71
1352,Polish nobility,26,10257
1353,Blockade of Germany (1939â1945),26,3945
1354,Guard of honour,26,9362
1355,Church reform of Peter I,25,1411
1356,Eurasian Steppe,25,24033
1357,Azov Cossack Host,25,460
1358,Central Committee of the Communist Party of the Soviet Union,25,8499
1359,Euroscepticism,23,21024
1360,Sergei Prokofiev,23,28827
1361,Moldavia,23,34288
1362,Kingdom of Poland (1917â1918),20,7538
1363,Valentina Tereshkova,20,32513
1364,Warsaw Pact invasion of Czechoslovakia,19,26596
1365,Republics of the Soviet Union,18,62552
1366,People's Commissariat,18,936
1367,Union republic,18,381
1368,Collieries,17,20850
1369,Crimean-Nogai raids into East Slavic lands,17,1253
1370,Grigory Zinoviev,17,14720
1371,Kursk Oblast,17,4411
1372,Romania,17,305109
1373,False flag,17,82492
1374,Alfred Rosenberg,17,30912
1375,Kerch,16,6766
1376,Bakhchysarai,16,3177
1377,WÅadysÅaw Sikorski,16,7924
1378,Steve Rosenberg (journalist),15,383
