id,Label,total_relevance,pageviews
851,New Serbia (historical province),22,827
853,EastâWest Schism,21,50253
854,Berdyansk,21,522
855,Eastern Slavs,19,10603
856,Normandy four,19,53
857,Nestl?,17,100988
858,Musical nationalism,17,5340
859,Zaporizhzhia Nuclear Power Plant,17,487
860,Anarcho-communism,17,18162
861,Lower Danube,16,83543
862,Mateusz Morawiecki,16,12257
863,Avdiivka,15,1134
864,Ataman,15,2877
865,Severia,15,602
866,Semen Paliy,15,210
867,Black Sea,15,62907
868,Antratsyt,14,898
869,Valery Bolotov,14,974
870,"Stakhanov, Luhansk Oblast",13,1071
871,Matura,12,8868
872,White Croats,11,2733
873,"Horodok, Lviv Oblast",11,502
874,Volodymyr Bahaziy,10,196
875,Pikkardiyska Tertsiya,10,249
876,Vasyl Dzharty,10,102
877,Member of Parliament,10,18771
878,Writer's Union of Ukraine,10,46
879,Tiverians,10,467
880,Dmytro Pavlychko,9,225
881,Carpathian National Park,9,3
882,Myron Korduba,9,60
885,Slavske,9,278
886,Ruthenian language,9,5103
887,Alliance of National Unity,9,147
888,Leonid Denysenko,9,183
889,Poltava Oblast,9,1691
890,Imperative mandate (Ukraine),9,215
891,Hutsul Republic,9,877
892,Lenin,184,244238
893,PolishâRussian War of 1792,80,1954
894,MarxismâLeninism,77,43071
895,Russian ruble,76,33088
896,Leon Trotsky,69,131066
897,Katyn massacre,68,64709
898,"Treaty of Rapallo, 1922",63,835
899,Joseph Conrad,62,42463
900,Korenizatsiya,61,2768
901,Wilno,55,47747
902,Persecution of Christians in the Soviet Union,52,6602
903,Victory Day (Eastern Front),41,16943
904,Poland,36,272413
905,Germanization,36,6884
906,MolotovâRibbentrop Pact,36,66579
907,Little Tartary,34,14674
908,Pogrom,29,47987
909,Dmitry Peskov,27,5864
910,Eastern Bloc,26,53660
911,History of the Jews in Romania,24,6249
912,Jeremy Corbyn,22,118500
913,Soviet westward offensive of 1918â19,21,1277
915,Henry Kissinger,20,149916
916,People's Republic,19,8351
917,Denis Pushilin,18,1141
918,Taurida Governorate,18,2276
919,Wild Fields,18,2631
920,North Crimean Canal,17,531
921,Joachim von Ribbentrop,17,33066
922,Declaration of Independence of the Republic of Crimea,17,1036
923,Poland national football team,16,42410
924,Starobilsk,16,456
926,Pavlo Popovych,16,34
927,Hungary,15,224940
928,Austrian Partition,14,1047
929,Novoazovsk,14,830
930,Paul Ludwig Ewald von Kleist,14,7483
931,Hunger Plan,14,6508
932,Gagauz people,14,7070
933,Slovianoserbsk,14,251
934,High Representative of the Union for Foreign Affairs and Security Policy,13,5889
935,Nemirov,13,57
936,Polisia,13,24
937,StanisÅaw GÅÄbiÅski,13,208
938,Slavutych,13,3137
939,Polissya,13,45
940,Polish People's Republic,13,18016
941,Rovenky,12,680
942,KoÅ¡ice,12,11272
943,Pope Francis,12,232858
944,Population transfer,12,4710
945,1991 Soviet Union referendum,12,3616
946,Refat Chubarov,12,420
947,Red Ruthenia,12,2465
948,Chuhuiv,12,652
949,Polish Academy of Arts and Sciences,11,31
950,Krasnodon,11,982
951,Haplogroup I-M438,11,3579
952,Ekaterinoslav Governorate,11,1475
953,Kielbasa,11,24235
954,Anatolii Mohyliov,11,303
955,Lviv Conservatory,10,524
956,City with special status,10,1356
957,Bug River,10,2686
959,Lviv Bus Factory,10,950
960,Borys Oliynyk (poet),10,134
961,Pylyp Orlyk,10,575
962,Carpathian Mountains,10,28654
963,Sich Riflemen,9,575
964,Janowska concentration camp,9,3291
965,Volodymyr Malyk,9,52
966,Rafajil Korsak,9,197
967,Serbs in Ukraine,9,214
968,Zerkalo Nedeli,9,648
969,Twelve-dish Christmas Eve supper,8,1217
970,Ukrainian Catholic National Shrine of the Holy Family,8,236
971,Ivan Trush,8,166
972,Prykarpattia,8,198
973,Order of Merit (Ukraine),8,638
974,Andrei Volokitin,8,239
975,Zamarstyniv,8,122
976,Ekspres,8,333
977,Groysman Government,8,208
978,Lviv Opera,8,1677
979,Supreme Council of Justice,8,166
980,History of the Russo-Turkish wars,125,8769
981,Paul von Hindenburg,110,68868
983,Georgia (country),93,238716
984,Russia and weapons of mass destruction,79,28441
985,Alexander Lukashenko,67,26237
986,Aleksandr Lukashenko,67,124
987,Deluge (history),65,8821
988,Slavophilia,54,2041
989,Koryo-saram,48,9092
990,Aeroflot,45,44541
991,Slavic languages,37,28796
992,Decembrist Revolt,36,11415
993,History of Romania,35,9024
994,Little green men (2014 Crimean crisis),34,9041
995,Spring of Nations,34,40160
996,Polish-Lithuanian commonwealth,33,42350
997,Council of Europe,30,32867
998,Operation Barbarossa,27,122492
1000,Hetman of Zaporizhian Host,23,1040
1001,Defender of the Fatherland Day,23,2237
1002,Ãzi,23,379
1003,Ivan Konev,23,8648
1004,PhD,21,9773
1005,WrocÅaw,21,44724
1006,Kyoto Protocol,21,81147
1007,Walter Duranty,20,6539
1008,Moldavian SSR,19,7517
1009,Bulgarians,19,14766
1010,John McCain,18,220188
1011,He (Cyrillic),18,49
1012,Democratic backsliding,18,1795
1013,Politics of Europe,18,3087
1014,Leonid Pasechnik,17,2394
1015,Internal Troops,17,2255
1016,Aleksandr Kharitonov (politician),16,425
1017,Dissident movement in the Soviet Union,15,4009
1018,Genetic history of Europe,15,12621
1019,JÃ³zef Haller,15,1569
1020,Easter egg,14,132774
1021,Sandarmokh,14,788
1022,Krasnoarmiisk,14,86
1023,Kreminna,14,171
1024,Stephen III of Moldavia,13,8052
1025,Eastern Church,13,19876
1026,Makiivka,13,1468
1027,Vyacheslav Molotov,13,84775
1029,Ivan Skoropadsky,13,519
1030,Eastern Catholic Churches,12,26697
1031,Flag of Europe,12,16989
1032,StanisÅaw Å»Ã³Åkiewski,12,1034
1033,Vladimir Ivashko,12,10337
1034,Future enlargement of the European Union,12,16594
1035,Jason Kenney,11,7295
1036,Prut,11,1911
1037,Pripyat,11,45457
1038,Chyhyryn,11,782
1039,Party switching,10,866
1040,Yavoriv,10,539
1041,Mykola Kulish,10,279
1042,Nikolai Ostrovsky,10,1395
1043,2006 FIFA World Cup,9,114973
1044,EuroBasket 2015,9,3054
1045,Cabbage roll,9,9307
1046,Edmonton,9,62745
1048,New Safe Confinement,9,17727
1049,Belzec extermination camp,9,2186
1050,Kiev Caves monastery,9,12
1051,Adrian Kashchenko,9,60
1052,Kiev Pechersk Lavra,9,7101
1053,Mykhailo Burmystenko,9,113
1054,MaramureÈ,8,2355
1055,"Dormition Church, Lviv",8,368
1056,Dniester River,8,4929
1057,Mykhailo Khanenko,8,173
1058,List of cities in Ukraine,7,11990
1059,Alyona Shkrum,7,99
1060,Tymofiy Khmelnytsky,7,206
1061,1999 Ukrainian presidential election,7,17
1063,Mayor of Kyiv,7,29
1065,Mariana Sadovska,7,350
1066,"Black House, Lviv",7,285
1067,Christmas carols,7,4629
1068,Ukrainian Marketing Association,7,52
1069,2015 UEFA Europa League Final,7,7145
1070,Andriy Kozhemyakin,7,9
1071,UNIAN,7,1319
1072,Council of Ministers of the Ukrainian SSR,7,57
1073,Battle of Berestechko,7,1571
1074,Boris Yeltsin,118,98224
1076,Russian cuisine,90,26012
1078,Demographics of Russia,87,46562
1079,Soviet coup attempt of 1991,72,31607
1080,2018 FIFA World Cup,71,876753
1081,Soviet Central Asia,63,2999
1082,Slavic mythology,62,28526
1083,Anna Politkovskaya,52,15071
1084,"Minsk, Belarus",49,38589
1085,Lesser Poland,42,5067
1086,Rus' people,40,15111
1087,Channel One Russia,38,14906
1088,Grand Duchy of Lithuania,35,19420
1089,Battle of Warsaw (1920),30,8395
1090,Invasion of Poland,30,77690
1091,Battle of Grunwald,29,17749
1092,Georgy Zhukov,28,103044
1093,Krasnodar Krai,28,11145
1094,List of individuals sanctioned during the 2014 pro-Russian conflict in Ukraine,27,3139
1095,Samizdat,27,11140
1096,Early modern era,25,1143
1097,Early modern period,25,22214
1098,Sigismund II Augustus,24,6250
1099,Belgorod,24,4406
1100,"Brest, Belarus",24,9414
1101,Crimean Karaites,23,6263
1102,Yiddish language,21,66669
1103,Xenophobia,21,66205
1104,Self-determination,20,29653
1105,Felix Lembersky,20,197
1106,Great Purge,19,78689
1107,Zbigniew Brzezinski,18,33019
1108,Szczerbiec,18,3407
1109,Dimitry of Rostov,18,818
1110,Sergei Kirov,18,2284
1111,Yedisan,18,2036
1112,Freedom House,17,14672
1113,Khazar,16,44414
1114,Kliment Voroshilov,16,13588
1115,Krak?w,15,59794
1116,KrakÃ³w,15,59794
1117,Pipeline transport,15,21072
1118,Economic sanctions,15,12940
1119,Rhythmic gymnastics,14,18758
1120,Moldovans in Ukraine,14,258
1121,Union of Sovereign States,14,5480
1122,Partition Treaty on the Status and Conditions of the Black Sea Fleet,14,808
1123,Vasily Grossman,13,4568
1124,Aleksandra Ekster,13,1448
1125,Romani people,13,191204
1126,Chersonesus,12,2848
1127,Korovai,12,1199
1128,Romania during World War II,12,1590
1129,Brotherhood of Saints Cyril and Methodius,12,320
1130,Automotive industry in the Soviet Union,12,3408
1131,Moldovan language,12,6680
1132,Yakym Somko,12,99
1133,Yenakiieve,12,1089
1135,Novhorod-Siverskyi,11,495
1136,Ombudsman,11,40693
1137,Pope John Paul II,11,142681
1138,Vladimir Konstantinov (politician),11,646
1139,Romanians,10,15633
1140,Ivan Briukhovetsky,10,165
1141,Oblast,10,11845
1142,Yasynuvata,10,653
1143,Krasnoarmiisk Raion,10,38
1144,Sotnia,10,756
1145,Pereiaslav Articles,10,15
1146,Great Moravia,9,10498
1148,Olena Apanovich,9,96
1149,Mykhailo Horyn,9,153
1150,Focus (Ukrainian magazine),9,189
1151,Polish-Cossack-Tatar War (1666â1671),9,8
1152,East European Craton,8,436
1154,Ukrainian Catholic Archeparchy of Lviv,8,433
1157,Rubizhne,8,1482
1158,Ihor Belanov,7,343
1159,Daniel of Galicia,7,2073
1160,Chorna rada of 1663,7,122
1161,Klaus Iohannis,7,15311
1162,Louis Fischer,7,1657
1163,Duma (epic),7,521
1164,Lendians,7,594
1165,Pripyat River,7,2219
1166,Petrovske,7,107
1167,Lyubech,7,356
1168,NKVD prisoner massacres,6,4934
1170,Artem Fedetskyi,6,423
1171,Guillaume Le Vasseur de Beauplan,6,422
1172,"Potocki Palace, Lviv",6,586
1173,LwÃ³w dialect,6,169
1174,Ukrainian Sea Guard,6,743
1175,For Peace and Stability,6,45
1176,Roztocze,6,381
1177,City of regional significance (Ukraine),6,2433
1178,Beskids,6,1436
1179,Rivne Nuclear Power Plant,6,559
1180,Research & Branding Group,6,168
1182,Razumkov Center,6,644
1183,World War I,153,752377
1184,Great War,153,1412
1185,RussiaâSerbia relations,149,5014
1186,Tsardom of Moscow,134,25288
1187,Nicholas I of Russia,133,36137
1188,Visa policy of Russia,123,19963
1189,Great Northern War,108,27085
1190,Russian literature,108,11802
1191,2011â2013 Russian protests,107,2488
1192,Russian financial crisis (2014â2016),106,1933
1193,BelarusâRussia relations,77,2231
1194,Anarchism in Russia,64,2421
1195,Intermediate-Range Nuclear Forces Treaty,61,16929
1196,United Aircraft Corporation,58,12930
1197,Belarusian language,56,20320
1198,Communist Party of the Russian Federation,54,21952
1200,Kyrgyzstan,53,117241
1201,FC Zenit Saint Petersburg,50,30507
1202,Russian passport,49,9320
1203,Russian Far East,48,19415
1204,Russian oligarch,47,67045
1205,Europe,45,362296
1206,RIA Novosti,42,6503
1208,Boris Johnson,37,90766
1209,Nazism,34,144046
1210,Molokan,32,2641
1211,Yury Luzhkov,28,2524
1212,Samarkand,28,34915
1213,PBC CSKA Moscow,26,13260
1214,Multi-ethnic state,26,6875
1215,Parliamentary Assembly of the Council of Europe,26,5588
1216,Anne Applebaum,24,8207
1217,Moldovans,23,4853
1218,First Chief Directorate,23,5370
1219,Southern Military District,23,1548
1220,Antin Holovaty,21,141
1221,SWIFT,21,3463
1222,League of Militant Atheists,21,3726
1223,Dacian language,20,4427
1224,Kvass,20,25716
1225,Organized Crime and Corruption Reporting Project,19,1782
1226,Classical anarchism,19,60
1227,Borders of Russia,19,6973
1228,Byzantine Rite,18,8076
1229,Schengen area,18,125784
1230,Nicholas Miklouho-Maclay,17,1261
1231,Cuman,17,23879
1232,Sviatoslav I,16,6743
1233,Robert Conquest,16,5359
1234,Population decline,16,15220
1235,John Hughes (businessman),16,776
1236,Soft sign,15,3223
1237,Aleksey Razumovsky,15,140
1238,Ivan Samoylovych,15,279
1239,Katowice,14,15367
1240,Brooklyn,14,100056
1241,Sholem Aleichem,14,6942
1242,Meskhetian Turks,13,4279
1243,Polish Orthodox Church,13,2905
1244,Volnovakha,13,638
1245,Refugee,13,34130
1246,Polkovnik,12,1957
1247,Eastern Europe,12,94464
1248,Axis powers,12,140859
1249,Economy of Europe,11,9044
1250,Czech Republic,11,238151
1251,Klezmer,11,13021
1252,Petr Fiala,11,603
1254,Social anarchism,11,7199
1255,Dialect,10,26470
1256,Uyezd,10,1856
1257,Autocephaly,10,7496
1258,Genocide Convention,10,10691
1259,Urban-type settlement,9,2536
1260,Havryil Kolenda,9,145
1262,Yesaul,8,553
1263,Rada,8,723
1264,Oleksandr Lukyanchenko,8,294
1265,Venus,8,161139
1266,Litvin,8,724
1267,Fall of communism in Poland,8,191
1268,Dmitry Manuilsky,8,620
1269,Svyatogorsk,8,36
1270,Inkerman,8,890
1271,Apollo Korzeniowski,8,660
1272,Anarchy,7,41465
1273,Bratslav,7,663
1274,Lviv Centre of Institute for Space Research,7,111
1275,Soledar,7,561
1276,Starlink,7,2071
1277,Dakh Daughters,7,1408
1278,Krasnyi Luch,7,771
1279,CyberBerkut,7,733
1280,Stanislav Khristenko,7,141
1281,Dunaivtsi,7,252
1282,VisegrÃ¡d Group,7,22833
1283,Synchronous grid of Continental Europe,7,2361
1285,Major archbishop,6,1231
1286,European Scythian campaign of Darius I,6,1743
1287,Sharhorod,6,279
1288,Suceava,6,4365
1289,Nizhyn Pedagogical University,6,136
1290,Oium,6,1643
1291,LwÃ³w Voivodeship,6,847
1292,Second Army (Bulgaria),6,269
1294,Kurin,6,261
1295,Mykhayl Semenko,6,96
1297,7th Ukrainian Verkhovna Rada,5,415
1298,Alberta,5,73071
1299,Marian Jaworski,5,547
1300,Hertsa region,5,127
1301,Oleh Bilorus,5,78
1302,Mykola Kolessa,5,273
1303,Lviv Polytechnic,5,1065
1304,Landscape Park (Poland),5,149
1305,Ivchenko-Progress,5,2035
1306,Skarbek Theatre,5,55
1307,District of Galicia,5,893
1308,Golden Rose Synagogue (Lviv),5,85
1309,Ministry of Justice of Ukraine,5,483
1310,South-East Ukrainian Autonomous Republic,5,504
1311,Market Square (Lviv),5,766
1312,Occupied Europe,5,1081
1313,San Francisco Conference,5,201
1314,Kyiv International Institute of Sociology,5,184
1315,Derzhspozhivstandard,5,20
1316,Sergey Bubka,5,10665
1317,MaramureÈ County,5,1282
1319,Leonid Korniyets,5,157
1320,Horodyshche,5,152
1321,List of World Heritage Sites in Ukraine,5,889
1322,Kosiv,5,558
1323,Catherine the Great,198,120276
1324,Russians,163,30001
1325,Great Russians,163,56
1326,Dmitry Medvedev,143,87714
1327,Leningrad,132,139687
1328,Russian Orthodox Church Outside Russia,107,4264
1329,Partitions of Poland,103,21369
1330,Moscow theater hostage crisis,101,26550
1331,Peter I of Russia,92,78472
1332,Adyghe people,68,48011
1333,Bar Confederation,67,2196
1334,Treaty on Conventional Armed Forces in Europe,60,3345
1335,October Revolution,55,52949
1336,Terrorism in Russia,55,7049
1337,Turkmenistan,48,88653
1338,Treaty of the Pruth,46,470
1339,World War II casualties of the Soviet Union,43,35831
1340,Russian aircraft carrier Admiral Kuznetsov,39,26816
1341,Igor Sechin,39,8320
1342,Keyboard layout,37,49388
1343,Roskomnadzor,37,970
1344,Nationalism,35,97324
1345,Eduard Limonov,35,4748
1346,Igor Sikorsky,34,14468
1347,Ottoman Empire,34,335281
1348,Konstantin Rokossovski,30,160
1349,Helena Blavatsky,30,25464
1350,Nikolai Patrushev,27,3334
1351,Polish nobles,26,51
1352,Polish nobility,26,7873
1353,Blockade of Germany (1939â1945),26,3002
1354,Guard of honour,26,26597
1355,Church reform of Peter I,25,998
1356,Eurasian Steppe,25,20165
1357,Azov Cossack Host,25,277
1358,Central Committee of the Communist Party of the Soviet Union,25,7826
1359,Euroscepticism,23,20830
1360,Sergei Prokofiev,23,32856
1361,Moldavia,23,27261
1362,Kingdom of Poland (1917â1918),20,2114
1363,Valentina Tereshkova,20,33348
1364,Warsaw Pact invasion of Czechoslovakia,19,23843
1365,Republics of the Soviet Union,18,28745
1366,People's Commissariat,18,144
1367,Union republic,18,198
1368,Collieries,17,20240
1369,Crimean-Nogai raids into East Slavic lands,17,1322
1370,Grigory Zinoviev,17,11311
1371,Kursk Oblast,17,2759
1372,Romania,17,230831
1373,False flag,17,63618
1374,Alfred Rosenberg,17,22266
1375,Kerch,16,3734
1376,Bakhchysarai,16,1860
1377,WÅadysÅaw Sikorski,16,6870
1378,Steve Rosenberg (journalist),15,1910
1379,Royal Dutch Shell,15,67960
1380,Asfarviridae,15,574
1381,Dziga Vertov,15,5780
1382,Mail-order bride,15,19649
1383,Eternal Peace Treaty,15,583
1384,Anonymous (group),14,94098
1385,Collectivisation,14,863
1386,NKVD,14,53492
1387,Ashkenazi Jewish,14,5626
1388,Kezlev,14,2358
1389,Ashkenazi Jew,14,2333
1390,Collective farm,14,11884
1391,Central Europe,13,41240
1392,Mass starvation,13,28907
1393,Michael of Chernigov,13,1405
1394,Revolutions of 1848 in the Austrian Empire,13,3576
1395,Early European modern humans,12,6
1396,Vladimir Borovikovsky,12,920
1397,Interfax,12,2836
1398,European Union,12,335639
1399,Agricultural land,12,6948
1400,Politburo of the Central Committee of the Communist Party of the Soviet Union,11,14376
1401,Sarmatian,11,22948
1402,Trofim Lysenko,11,8862
1403,European mink,11,4941
1404,Iranic,11,2765
1405,Polish Americans,10,10342
1406,Pancake,10,31043
1407,Battle of Moscow,10,37793
1408,Przewalski's Horse,10,1623
1409,Untermenschen,9,1817
1410,Neanderthal,9,138860
1411,Registered Cossacks,9,1107
1412,Anti-Slavic sentiment,9,4897
1413,Untermensch,9,14325
1414,Mius River,9,424
1415,Hemp,9,123210
1416,Feodosiya,9,7339
1417,Soviet space program,9,20076
1418,Narendra Modi,9,278081
1419,Raion,8,3640
1420,Post-Soviet conflicts,8,3251
1421,Leonid Steele,8,97
1423,Medium of instruction,8,4051
1424,Racism,8,99841
1425,Dacians,8,12855
1426,Supreme Council of Crimea,8,879
1427,Romani people in Romania,8,7161
1428,White stork,7,13648
1429,Christmas Eve,7,9331
1430,Vladimir Salkov,7,132
1431,Dmytro Vyshnevetsky,7,555
1432,Khortytsia,7,1467
1435,Theodosius Dobzhansky,7,3885
1436,Valdas Adamkus,7,2977
1437,1989 Soviet Census,7,45
1438,Bobrynets,7,139
1439,NATO Response Force,7,3346
1440,Burson-Marsteller,7,5736
1441,International Workers' Day,7,213375
1442,Great Recession,6,72751
1443,Kompot,6,7066
1444,Church of the Tithes,6,1284
1445,Diplomatic note,6,173
1446,Metropolitan of Kiev and all Rus',6,200
1448,Synagogue,6,26565
1449,Hoverla,6,2000
1450,Diet of Galicia,6,105
1451,Ochipok,6,766
1452,Halych-Volhynia,6,7281
1453,Oleksandr Sin,5,510
1454,Podlaskie Voivodeship,5,3160
1455,Union of Brest,5,1638
1456,Yevhen Kushnaryov,5,123
1458,Vitaliy Starukhin,5,317
1459,Kirill Karabits,5,460
1460,Karta Polaka,5,835
1461,Oleh Krysa,5,377
1462,Samiilo Velychko,5,192
1464,Den (newspaper),5,247
1465,Dobropillia Raion,5,150
1466,Mykhailo Bolotskykh,5,74
1467,Shchors (film),5,248
1468,Antin Sielava,5,139
1470,Zbruch River,5,447
1471,Stanislav Hurenko,5,1363
1472,SK Odessa,5,72
1473,Trypillia,5,524
1474,Dmytro Dedko,5,157
1475,Ihor Lutsenko (politician),4,113
1476,Karl Marx Confectionery Factory,4,121
1477,Paran? (state),4,9196
1480,List of newspapers in Ukraine,4,1083
1481,Dakha Brakha,4,113
1482,Paul Blobel,4,6055
1483,Ãdouard Herriot,4,1514
1484,Mazeppa (symphonic poem),4,532
1485,Slovak Republic (1939â1945),4,9716
1486,Carpathian basin,4,262
1487,Briukhovychi,4,74
1488,Rudne,4,81
1489,Vynnyky,4,270
1490,Black Madonna of CzÄstochowa,4,10220
1491,"Latin Cathedral, Lviv",4,235
1492,WÅodzimierz Chomicki,4,56
1493,Job Boretsky,4,363
1494,"Adam Mickiewicz Monument, Lviv",4,54
1495,Batiar,4,214
1496,Sultanate of Darfur,4,3000
1497,Ukrainian Census (2001),4,939
