id,Label,total_relevance,pageviews
5929,Cement (novel),2,523
5930,Vojvodina,2,17391
5931,Semipalatinsk Test Site,2,7379
5932,Extraordinary State Commission,2,613
5933,Kozelsk,2,646
5934,Ship,2,37605
5935,Christendom,2,16114
5936,Calvinist,2,97847
5937,De-Stalinization,2,16418
5938,Latticework,2,2989
5939,Theosophical Society,2,24895
5940,Natural selection,2,57028
5941,Oregon,2,112264
5942,Cr?pe,2,26592
5943,Nationality,2,29528
5944,Siberian Traps,2,13571
5945,Short story,2,64497
5946,Literal translation,2,13798
5947,Rothschild family,2,242059
5948,Boredom,2,17834
5949,Philadelphia Flyers,2,30260
5950,Brompton Cemetery,2,3872
5951,Jazz,2,110963
5952,High-rise,2,7486
5953,Talgar,2,456
5954,Don Brash,2,1663
5955,Folk revival,2,1071
5956,Oil and gas drilling,2,135
5957,Karachay-Balkar language,2,2721
5958,Hierarchy,2,25337
5959,Jan Kochanowski,2,1880
5960,Polish nationalism,2,1968
5961,National personification,2,9007
5962,Glagolitic alphabet,2,16993
5964,Constantine XI,2,1562
5965,Muskox,2,21901
5966,Baltic Pipeline System,2,334
5967,Kantar? Suzuki,2,3434
5968,Kingdom of Sardinia,2,24707
5969,University of WisconsinâMadison,2,30493
5970,Twenty-Six Counties,2,40
5971,History of Ireland (1801?1923),2,5055
5972,Edigu,2,668
5973,World Tourism Organization,2,15598
5974,Tasmania,2,81377
5975,Louis Philippe,2,4812
5976,Ian MacDonald,2,3247
5977,Serbs,2,22882
5978,Ion drive,2,823
5979,TellerâUlam design,2,1716
5980,Joel Kovel,2,7313
5981,Fall of Constantinople,2,83858
5982,Democide,2,28154
5983,Weightlessness,2,10311
5984,Norfolk Island,2,38701
5985,President of Kazakhstan,2,5715
5986,Trial of Ratko MladiÄ,2,833
5987,Somalia,2,132336
5988,Adam Mickiewicz University in PoznaÅ,2,2158
5989,Strobe Talbott,2,3933
5990,Haim Beinart,2,192
5991,Lechkhumi,2,330
5992,Bolivia,2,133618
5993,Suge Knight,2,239474
5994,Homeland,2,11155
5995,Emil Cioran,2,12811
5996,Nepmen,2,109
5997,Generalissimus of the Soviet Union,2,5226
5998,Patriarch Joachim of Moscow,2,197
5999,Rubtsovsk,2,587
6002,People's Court (Soviet Union),2,519
6003,Musa Mamut,2,135
6004,Sudebnik of 1550,2,570
6005,Oblasts of the Soviet Union,2,1041
6006,Radio Mayak,2,585
6007,"Privolnoye, Krasnogvardeysky District, Stavropol Krai",2,1281
6008,Obninsk Nuclear Power Plant,2,2482
6009,Razliv,2,116
6010,Prokhorovka,2,237
6011,"Novaya Uda, Irkutsk Oblast",2,233
6012,Nuclear submarine,2,20202
6013,Bar-tailed godwit,2,3178
6014,2011 military intervention in Libya,2,23671
6015,Alexander Dub?ek,2,11608
6016,Thomas Blamey,2,4188
6017,Max Euwe,2,2617
6018,Mass grave,2,5707
6019,Lowell High School (San Francisco),2,5260
6020,SK Rapid Wien,2,13266
6022,United Nations Human Rights Commission,2,668
6023,Kalemegdan,2,573
6024,Myxogastria,2,2859
6025,Polish Navy,2,7044
6026,Nazi concentration camps,2,91784
6027,Rule by decree,2,5937
6028,Giray dynasty,2,1429
6029,Animacy,2,2881
6030,Absentee voting,2,248
6031,Uro? Slokar,2,562
6032,Secretary of State for Foreign and Commonwealth Affairs,2,143007
6033,Ahmad ibn Fadlan,2,8675
6034,Tajik Autonomous Soviet Socialist Republic,2,933
6035,Srebrenica massacre,2,34148
6036,Caziel,2,339
6037,President of Poland,2,9621
6038,Russell Westbrook,2,150640
6039,Mexico,2,319392
6040,Social fascism,2,2630
6041,Directive on services in the internal market,2,522
6042,Anti-intellectualism,2,10382
6043,Common people,2,596
6044,Utopianism,2,1066
6045,Liberal arts,2,9580
6046,Identity (philosophy),2,7436
6047,Political power,2,2230
6048,People's Republic of Bulgaria,2,12267
6049,Lobbyists,2,267
6050,Yemen,2,128814
6051,Portrait painting,2,9951
6052,Realism (visual arts),2,41040
6053,Poem,2,7978
6054,Council of Ministers of the Soviet Union,2,1895
6055,Naryan-Mar,2,1746
6056,Kino-Eye,2,1020
6057,SovietâJapanese border conflicts,2,6237
6058,Spaceport,2,6196
6059,Solaris (1968 film),2,1570
6060,Seismic retrofit,2,3610
6061,RavensbrÃ¼ck concentration camp,2,19693
6062,United States sanctions against Iran,2,11438
6063,Mih?ly K?rolyi,2,1829
6064,Zero point energy,2,786
6065,Autarky,2,21124
6066,Malta,2,289423
6067,Deacon,2,23670
6068,ÅnieÅ¼ka,2,157
6069,Gryazev-Shipunov GSh-23,2,4259
6070,Luna programme,2,3544
6071,Alberto Gonzales,2,13236
6072,Mstislav II Svyatoslavich (Prince of Chernigov),2,13
6073,Duchy of Livonia (1629?1721),2,264
6074,Fare evasion,2,2898
6075,Syrian opposition,2,13689
6076,Civil Code,2,502
6077,Line (application),2,2848
6078,Chinese Communist Revolution,2,23069
6079,Phanagoria,2,1700
6080,Yakut Autonomous Soviet Socialist Republic,2,536
6081,Dagestan Autonomous Soviet Socialist Republic,2,1872
6082,Gediminas,2,3243
6083,Vitovt,2,5984
6084,Romanesque architecture,2,32381
6085,Beghards,2,247
6086,Science in the Middle Ages,2,833
6087,Water polo,2,20033
6088,William Easterly,2,2346
6089,Hopalong Cassidy,2,13817
6090,Monaco,2,305646
6091,Veneto,2,25698
6092,22nd Congress of the Communist Party of the Soviet Union,2,1062
6093,Millieme (angle),2,72
6094,Colchians,2,650
6095,D?sseldorf,2,49373
6096,GPS,2,148453
6097,Republic of Ireland,2,198933
6098,Kornel Ujejski,2,109
6099,4x4,2,1083
6100,Pole of Cold,2,3014
6101,Caspian expeditions of the Rus',2,1754
6102,Communist Academy,2,726
6103,Rum Millet,2,1617
6104,Radislav KrstiÄ,2,983
6105,Creole peoples,2,23483
6106,Bruno Walter,2,3311
6107,Lenin's Testament,2,5404
6108,Left Opposition,2,3023
6109,Samson,2,133325
6110,Algorithm,2,104905
6111,Kurultai,2,4047
6112,Multan,2,16718
6113,Ahmed Khan bin KÃ¼chÃ¼k,2,1089
6114,Folk metal,2,6202
6115,Involuntary sterilization,2,68
6116,Compulsory sterilisation,2,299
6117,Financial transaction tax,2,4592
6118,Navoiy Region,2,604
6119,Council for Christian Colleges and Universities,2,1549
6120,Finnic peoples,2,4659
6121,List of Polish monarchs,2,17099
6122,Bezbozhnik (newspaper),2,460
6124,Backbencher,2,4657
6125,List of the largest airports in the Nordic countries,2,2049
6126,Four Policemen,2,9422
6127,Permanent members of the United Nations Security Council,2,45707
6128,United Nations Headquarters in New York,2,76
6129,United States Ambassador to New Zealand,2,451
6130,Mexicans,2,27243
6131,Jurisdiction,2,20514
6132,Master of Research,2,3925
6133,Attribution of recent climate change,2,6220
6134,Vladimir Motyl,2,382
6135,Kosvinsky Mountain,2,298
6136,Nuclear power plant,2,43440
6137,Mamontovaya Kurya,2,164
6138,Buddhism,2,280520
6139,Chart (topology),2,317
6140,Oil reserves,2,21216
6141,Webcam,2,28306
6142,Roger Ebert,2,67107
6143,Partizanskaya River,2,131
6144,Mishar Tatars,2,946
6145,Operation Tempest,2,2899
6146,Galicia-Volhynia Wars,2,995
6147,Metropolis of Halych,2,113
6148,Vostok 6,2,2964
6149,United States Department of State,2,40876
6150,Arms control,2,5034
6151,Laos,2,124842
6152,Red deer,2,27926
6153,Conservationists,2,113
6154,Yurts,2,168
6155,Death of Muammar Gaddafi,2,123963
6156,Lynching in the United States,2,51283
6157,Academy Award,2,47526
6158,Analytic language,2,9154
6159,Hip-hop,2,3611
6160,International Brigades,2,12185
6161,Russell Marker,2,182
6162,Young Poland,2,1316
6163,Naftali Bennett,2,9117
6164,Customs union,2,13721
6165,Silk Road,2,123402
6166,Caviar diplomacy,2,638
6168,Instant-runoff voting,1,17652
6169,Football at the Summer Olympics,1,16035
6170,Supermajority,1,13490
6171,All-NBA Second Team,1,2983
6172,Midsummer Night's Dream,1,594
6173,England women's national football team,1,15711
6174,Seth Greenberg,1,2316
6175,Hong Kong,1,371220
6176,Judo,1,52267
6177,Politics of Turkmenistan,1,1736
6178,The Washington Post,1,114103
6179,Constitution of Armenia,1,1149
6180,United Nations Interim Force in Lebanon,1,5742
6181,2014?15 NHL season,1,14978
6182,KMT,1,673
6183,Three points for a win,1,5553
6184,Cam Newton,1,45322
6185,Home (2015 film),1,21786
6186,Animation,1,67146
6187,Marine Aircraft Group 24,1,746
6188,Indian Ocean,1,62069
6189,Mediterranean region,1,1673
6190,Joint Strike Fighter program,1,9810
6191,Kora? Cup,1,3881
6192,Margaretha Reichardt,1,490
6193,Kholodnaya Rechka,1,81
6194,Jacques-Antoine de Chambarlhac de Laubespin,1,141
6195,Vatnaj?kull,1,5067
6196,Infinitesimal,1,12281
6197,DenmarkâNorway,1,14390
6198,Sarmatism,1,3633
6199,Collation,1,5083
6200,Tweedales and Smalley,1,80
6201,Lebanon,1,224612
6202,Palestine (region),1,93338
6203,Julian Ursyn Niemcewicz,1,1052
6204,Insolvency (law),1,38
6205,Wali Khan (khoja),1,186
6206,Salmon,1,68367
6207,Habitat,1,32181
6208,Bamboo-copter,1,2156
6209,UN Security Council Resolution 1564,1,52
6210,WrocÅaw Zoo,1,1274
6211,Justinian I,1,51134
6212,Aphorism,1,27276
6213,Chambers Field,1,176
6214,Chiatura,1,1349
6215,Assyrian Neo-Aramaic,1,5842
6216,Adolf Schlagintweit,1,343
6217,Alabama,1,115757
6218,"??igo V?lez de Guevara, 7th Count of O?ate",1,200
6219,Arrigo Boito,1,1680
6220,Ron MacLean,1,19373
6221,"Albuquerque, New Mexico",1,80580
6222,Sanskrit,1,106843
6223,Hindu-Kush,1,108
6224,Free-diving,1,3145
6225,Antiochian Greek Christians,1,1784
6226,Non-Euclidean geometry,1,23593
6227,Anatole France,1,8379
6228,Stab-in-the-back myth,1,18889
6229,Rene Guenon,1,289
6230,Convention on the Conservation of European Wildlife and Natural Habitats,1,493
6231,President Rouhani,1,50
6232,Coordination chemistry,1,1290
6233,Dumnezeu,1,128513
6234,Lichen,1,52752
6235,Main (river),1,5969
6236,Pan-European Picnic,1,1717
6237,Combine harvester,1,22814
6238,Swiss franc,1,30631
6239,Kilograms,1,581
6240,Musical instrument,1,35548
6241,List of UK Singles Chart Christmas number ones,1,7020
6242,William Wordsworth,1,94034
6243,Friesland,1,18141
6244,American Historical Review,1,501
6245,Coptic Orthodox Church of Alexandria,1,59249
6246,Feudalism,1,76732
6247,Philhellene,1,468
6249,WÅadysÅaw Reymont,1,2078
6251,Brazilian battleship Minas Geraes,1,2274
6252,Illyrian movement,1,2259
6253,Subsidy,1,22495
6254,Occupation of Japan,1,31418
6255,Ageing,1,35192
6256,Wilhelm Leuschner,1,507
6257,Egg (food),1,14291
6258,Biodiversity,1,82521
6259,Wetland,1,41204
6260,Mining,1,53513
6261,Duckweed,1,1405
6262,Taxes,1,59892
6263,Bonin Islands,1,9258
6264,Robert Webb,1,29784
6265,"Arak, Iran",1,2696
6266,Utagawa Hiroshige,1,376
6267,American culture,1,2692
6268,Ethnic nationalism,1,14295
6269,Joan of Arc,1,277997
6270,Alchemy,1,92782
6271,University of Massachusetts Amherst,1,20590
6272,Proto-Slavic,1,6410
6273,The Devil's Law Case,1,286
6274,William Rubinstein,1,616
6275,Spanish Inquisition,1,75494
6276,Propontis,1,614
6277,Cambodia,1,180615
6278,Airbus A340,1,57766
6279,Qajar dynasty,1,41396
6280,Supreme Soviet,1,2632
6281,Aksy,1,89
6282,Basketball,1,184293
6283,Economic materialism,1,4592
6284,Franz Sigel,1,4004
6285,Mill town,1,2788
6286,Yoshitaka Amano,1,6841
6287,Classical orders,1,637
6288,Minnesota Twins,1,42271
6289,Cape Verde,1,128995
6290,The Baltimore Sun,1,5738
6291,10th Street (Manhattan),1,169
6292,Miroslav KrleÅ¾a,1,2253
6293,Roman PolaÅski,1,280
6294,Hildegard of Bingen,1,32048
6295,Qarachi,1,97
6296,Basic income,1,41472
6297,World Disarmament Conference,1,2525
6298,Ambon (liturgy),1,868
6299,Volleyball,1,104307
6300,Proletarian culture,1,159
6301,Marshal of the Empire,1,3392
6303,Grand Prince of Kiev,1,2223
6304,Hel Peninsula,1,1769
6305,"Nikopol, Bulgaria",1,1548
6306,Mail (armour),1,22049
6307,Theodor Reuss,1,1192
6308,Frostbite,1,21742
6309,Fetal protection,1,33
6310,Costovertebral angle tenderness,1,9087
6311,1920 Olympic Games,1,91
6312,Rockwell Kent,1,3566
6313,Berberis,1,14039
6314,Helvetic Republic,1,7102
6315,Warner Brothers,1,4167
6316,Cross-country skiing,1,7435
6317,Pelasgians,1,7675
6318,Dinosaur,1,171323
6319,Chaldean Neo-Aramaic,1,3185
6320,Cedrus,1,12379
6321,Friedrich Schiller,1,20461
6322,Saadi Shirazi,1,9375
6323,Bernhard Riemann,1,19521
6324,Unicode,1,79506
6325,Exotic helium isotopes,1,112
6326,Pioneer League (baseball),1,4567
6327,Northern Europe,1,35398
6328,Energy policy of India,1,10463
6329,George School,1,2561
6330,Zoology,1,33119
6331,Mycologist,1,570
6332,Richard Stallman,1,57675
6333,GSI Helmholtz Centre for Heavy Ion Research,1,1004
6334,Bert Sakmann,1,961
6335,Episcopal Church (USA),1,7354
6336,Irgun,1,22668
6337,Bhagwan,1,871
6338,Spit (landform),1,7890
6339,Volga Bulgaria,1,9271
6340,Wolframite,1,4131
6341,United States Congress,1,104245
6343,Heterojunction,1,5742
6344,14th Congress of the All-Union Communist Party (Bolsheviks),1,541
6345,Vasili Buturlin,1,114
6346,Adventists,1,1486
6347,Paddle steamers,1,137
6348,Global Commission on Drug Policy,1,627
6349,Bristol,1,71362
6350,Popular music of Birmingham,1,1485
6351,Jean-Yves Le Drian,1,3996
6352,Aphorisms,1,4840
6353,Talcum,1,753
6354,Belgrade Nikola Tesla Airport,1,11830
6355,Vaya con Dios (song),1,1854
6356,Lech WaÅÄsa,1,30868
6357,Time zone,1,118826
6358,Balkan sprachbund,1,2297
6359,Olga Deterding,1,609
6360,Shrapnel shell,1,9147
6361,Beech,1,26548
6362,Philippine National Police,1,16094
6363,Oat,1,65256
6364,Voivodeships of Poland,1,7933
6365,Bishop,1,30130
6366,Ritual,1,23199
6367,Former Yugoslav Republic of Macedonia,1,316
6368,Komnenian period,1,215
6369,National Collegiate Basketball Hall of Fame,1,2288
6370,Prime Minister of the Republic of Poland,1,5236
6371,French colonial empire,1,44826
6372,Battle of Nicopolis,1,9705
6373,Khanate of Bukhara,1,4021
6374,Spermophilus,1,2289
6375,4th Infantry Division (United States),1,16951
6376,Istanbul Technical University,1,4723
6377,Quebec,1,120700
6378,Same-sex marriage,1,94431
6379,Military,1,37505
6380,Ivan Patzaichin,1,631
6381,Reformation in Denmark-Norway,1,14
6382,Computable number,1,2345
6383,Petroleum reservoir,1,5117
6384,Caribbean,1,105046
6385,Mises Institute,1,3990
6386,Kyle Richards,1,108720
6387,Geographic coordinate system,1,109073
6388,Lombardy,1,33921
6389,Lublin Castle,1,1183
6390,Federalism,1,70888
6391,Nationalist faction (Spanish Civil War),1,7410
6392,Assumption of Mary,1,30165
6393,Christianity in Europe,1,8413
6394,Claude Bourgelat,1,588
6395,Typhoid fever,1,141958
6396,Luna 9,1,4208
6397,Cotton,1,80660
6398,Knitting,1,20473
6399,FIVB Volleyball Men's World Championship,1,7528
6400,Ust'-Ishim man,1,1581
6401,Asia-Pacific,1,63814
6402,Congress of the Communist Party of the Soviet Union,1,2130
6403,Cessna 208 Caravan,1,30229
6404,Atomic bombings of Hiroshima and Nagasaki,1,348841
6405,Chancellor of the Exchequer,1,26751
6406,Striptease,1,39200
6407,Polish-Swedish union,1,31
6408,Bona Sforza,1,3595
6409,Henry III of France,1,53255
6410,Haplogroup J2,1,418
6411,Thomas Hunt Morgan,1,8319
6412,Sia Furler,1,30301
6413,Golden Globe,1,15822
6414,International Masters,1,224
6415,Nuclear weapons testing,1,24983
6416,Taiwan independence,1,2337
6417,Kim Il-sung,1,108311
6418,Hans Gude,1,5900
6419,Civic Platform,1,10533
6420,Tadeusz Reichstein,1,967
6421,Siberian Tatar language,1,1155
6422,Istanbul,1,150880
6423,Water baptism,1,161
6424,Urbanisation,1,1557
6425,Slavery in Africa,1,40354
6426,Rebellion,1,11609
6427,Greek Civil War,1,27791
6428,War crimes,1,37141
6429,Gilberton (publisher),1,311
6430,Chalkidiki,1,9273
6431,The woman question,1,2228
6432,Anaximander,1,13096
6433,Sneak and peek warrant,1,1889
6434,Fresh water,1,28390
6435,Fertilizer,1,48158
6436,Sunshine duration,1,13091
6437,Inescutcheon,1,13149
6438,Don Garber,1,2277
6439,Cuisine,1,17932
6440,Cryptanalysis of the Enigma,1,24430
6441,Roads,1,1473
6442,Nonreductive physicalism,1,158
6443,Really existing socialism,1,7
6444,Toby Young,1,11977
6445,Science-fiction,1,87634
6446,James II of England,1,88182
6447,North African Campaign,1,40019
6448,Supreme court,1,20229
6449,European Economic Community,1,43337
6450,Easter,1,82710
6451,Operation Overlord,1,61643
6452,Ban on factions in the Communist Party of the Soviet Union,1,1004
6453,11th Congress of the Russian Communist Party (Bolsheviks),1,344
6454,Communist Party of Georgia (Soviet Union),1,527
6455,Constitution of the People's Republic of Poland,1,202
6456,Bureaucratic collectivism,1,1602
6459,Sex industry,1,38665
6460,Wired (magazine),1,18015
6461,Abstention,1,5486
6462,Roman Empire,1,259699
6463,Conservative coalition,1,3989
6464,Second Melbourne ministry,1,515
6465,Situationist International,1,18969
6466,Turnu MÄgurele,1,686
6468,Enlightenment in Poland,1,1463
6469,Golden Liberty,1,3057
6470,Parliamentary republic,1,18251
6471,Debt bondage,1,11169
6472,Hegemony,1,47419
6473,Income and fertility,1,2889
6474,John Cope (British Army officer),1,795
6475,Pangea,1,2821
6476,Renaissance of the 12th century,1,6654
6477,Maurice Duverger,1,1718
6478,William Henry Harrison,1,90778
6479,Pea weevil,1,6
6480,Cheesecake,1,36755
6481,Statute of the Council of Europe,1,511
6482,Lisbon Treaty,1,28924
6484,Special Tribunal for Lebanon,1,2881
6485,?VH,1,271
6486,Solicitors,1,503
6487,Astro (UB40),1,2594
6488,Biological indicator,1,110
6489,Rus'âByzantine War (907),1,788
6490,Megacity,1,55511
6491,Aqtas Lake,1,154
6492,Human Rights Watch,1,20008
6493,Protection racket,1,11032
6495,National Liberal Party (Romania),1,5742
6496,Vardar Offensive,1,1951
6497,Lepidosauromorpha,1,1568
6498,Tafari Makonnen,1,205
6499,Cryogenically,1,84
6500,Latin American music,1,1873
6501,Orlando Cepeda,1,5391
6502,Bike-sharing,1,233
6503,Centers for Disease Control,1,1967
6504,Bloody Sunday (1920),1,8924
6505,Hvar (town),1,261
6506,Condensed Matter Physics,1,218
6507,Armenians of Romania,1,670
6508,Christabel Pankhurst,1,4949
6509,Measure for Measure,1,15018
6510,Nabeel Qureshi (author),1,13645
6511,Human rights in the United States,1,16565
6512,Clannad (musical group),1,1217
6513,Epic poem,1,30430
6514,Lisbon,1,109360
6515,Oral literature,1,6281
6516,Missile Defense Alarm System,1,785
6517,Djibouti,1,95506
6518,Historiography,1,26028
6519,Barbarian,1,33476
6520,Standard language,1,10324
6521,Anti-submarine warfare,1,13164
6522,Suffix,1,20259
6523,Bhutan,1,167012
6524,History of Cyprus since 1878,1,2776
6525,North Caucasian languages,1,1212
6526,Palangkaraya,1,705
6527,Fossil fuels,1,60277
6529,Black Country,1,18190
6530,"Reading, Berkshire",1,37278
6531,Bigos,1,7202
6532,Prime Minister of Great Britain,1,1302
6533,Acting white,1,6975
6534,Sarkel,1,960
6536,Hans von Spakovsky,1,843
6537,Lawfare (blog),1,1553
6538,Expressionism,1,44099
6539,"Arthur Cockfield, Baron Cockfield",1,599
6540,Index (economics),1,9340
6541,Edmund Cartwright,1,2943
6542,Temperate broadleaf and mixed forest,1,9670
6543,Common Slavic language,1,50
6544,Polotsk Principality,1,2070
6545,Sineus and Truvor,1,695
6546,Krivichs,1,806
6547,Saxon invasions of Britain,1,473
6548,George Grosz,1,6675
6549,Radicalization,1,7156
6550,Geocentric model,1,32569
6551,Canonized,1,1998
6552,Lucas Pepys,1,103
6553,LumiÃ¨re brothers,1,2187
6554,History of writing,1,28904
6555,Oder River,1,1261
6556,Carolingian Empire,1,29316
6557,Berlin Blockade,1,90652
6558,Shaquille O'Neal,1,599583
6559,Statistical sampling,1,668
6560,Semiconductor junction,1,511
6561,Swedish kronor,1,262
6562,Sextus Propertius,1,351
6563,Magtymguly Pyragy,1,4066
6564,Automotive,1,4324
6565,Michael Ellman,1,810
6566,Cosmopolitanism,1,18028
6567,Universiade,1,6089
6568,Dhaniya,1,101
6569,Biblical inerrancy,1,13985
6570,Jeremiah,1,34707
6571,Ashbourne College,1,396
6572,Voorbereidend wetenschappelijk onderwijs,1,1718
6573,William Tell (play),1,1780
6574,Otto Katz,1,443
6575,P?ter Medgyessy,1,778
6576,Olivier Messiaen,1,16866
6577,Levant,1,96396
6578,Monarchy of Ireland,1,12300
6579,Polymath,1,80023
6580,Aerial tramway,1,8098
6581,Reichstag (Weimar Republic),1,7000
6582,PoincarÃ© conjecture,1,19855
6583,Fritz Lang,1,18998
6584,Genghisid,1,277
6585,Harry Warner,1,11117
6586,Albert Warner,1,6250
6587,Pacific War,1,69700
6588,Academy of Foreign Intelligence,1,267
6589,Birth control pill,1,1828
6590,Music of the Republic of Macedonia,1,2161
6591,Pomaks,1,6777
6592,Aegilops,1,1205
6593,EuroBasket 1999,1,1887
6594,Board game,1,32956
6595,FIBA EuroChallenge,1,1787
6596,Religion in the European Union,1,3700
6597,List of countries and dependencies by area,1,181044
6598,Moscow Peace Treaty,1,4560
6599,Evangelicalism,1,97378
6600,Crop wild relatives,1,136
6601,Government budget,1,16662
6602,IsraelâUnited States relations,1,28445
6603,Guerrilla,1,69676
6604,Enemas,1,1168
6605,ACLU,1,3254
6606,Dakosaurus andiniensis,1,173
6607,Senussi Campaign,1,2120
6608,Br?ndby IF,1,20111
6609,Cyprus national football team,1,8803
6610,Autonomous republic,1,2832
6611,Visions of Jesus and Mary,1,3522
6612,Social construction of gender,1,18723
6613,Danube monarchy,1,14
6614,French cuisine,1,46906
6615,Marranos,1,1596
6616,Papal states,1,741
6617,Coat of arms,1,85123
6618,Piast Eagle,1,16
6619,Oku Yasukata,1,353
6620,Imperial Japanese Army Air Service,1,3973
6621,Macquarie Group,1,16583
6622,"John Berkeley, 1st Baron Berkeley of Stratton",1,1292
6623,Dances with Wolves,1,51482
6624,Zander,1,11951
6625,Bastard sturgeon,1,604
6626,White flag,1,8481
6627,Ecologist,1,62400
6628,Dam,1,46195
6629,Astronomical object,1,13314
6630,Squirrel,1,57681
6631,Iambic tetrameter,1,5649
6632,Policja,1,3042
6633,Harvey Cushing,1,5086
6634,Rugby union,1,51765
6635,Liechtenstein,1,164644
6636,Opposition to trade unions,1,2012
6637,Leadership,1,66734
6638,Free Society,1,204
6639,Individualist anarchism in the United States,1,1015
6640,Bibliotheca Philosophica Hermetica,1,582
6641,Winged sun,1,2987
6642,Fire (classical element),1,8084
6643,Lyudmila Karachkina,1,311
6644,John I of Bohemia,1,8461
6645,Cultural mosaic,1,3624
6646,Burbot,1,9134
6647,California Gold Rush,1,84956
6648,Ethiopian Empire,1,30504
6649,The Eagle-Tribune,1,1490
6650,Middle power,1,14795
6651,Gagauz Republic,1,346
6652,Light-emitting diode,1,104090
6653,Door,1,90326
6654,Steam turbine,1,28356
6655,Access to information,1,99
6656,Johannes Dantiscus,1,351
6657,INGOs Conference of the Council of Europe,1,229
6658,International economics,1,8678
6659,Jewish Anti-Fascist Committee,1,1393
6660,Summary execution,1,13070
6661,Satire,1,67396
6662,Charles Villiers Stanford,1,6655
6663,Awake!,1,1541
6664,Grandmaster (chess),1,23521
6665,Mode of production,1,7982
6666,Mingrelian affair,1,481
6667,Early Modern English,1,19013
6668,Mass-energy equivalence,1,1582
6669,Genre painting,1,2691
6670,Robert Pearsall Smith,1,272
6671,Westminster Cathedral,1,10980
6672,"Metropolitan Cathedral, IaÈi",1,552
6673,Cathedra,1,3300
6674,Isaac AlbÃ©niz,1,7404
6675,Polar climate,1,10920
6676,List of countries by total renewable water resources,1,8359
6677,Åniardwy,1,861
6678,GDP growth,1,46570
6679,Unai Emery,1,932538
6680,FC Girondins de Bordeaux,1,24701
6681,Beluga (sturgeon),1,14536
6682,Slovenia men's national basketball team,1,513
6683,Confession (religion),1,10294
6684,Burgos Cathedral,1,4553
6685,George Heneage Lawrence Dundas,1,172
6686,Biosafety Level 4,1,582
6687,Governor of Saint Petersburg,1,608
6688,Zambia,1,89971
6689,Pluricentric,1,34
6690,Sejm of the PolishâLithuanian Commonwealth,1,684
6691,Companion of the Order of St Michael and St George,1,3133
6692,Smooth breathing,1,977
6693,Archiereus,1,230
6694,Bodyjar,1,1141
6695,Noman Ãelebicihan,1,426
6696,Strike action,1,21102
6697,Dublin,1,117657
6698,The Youth of Maxim,1,638
6699,Porto Ravenna Volley,1,470
6700,"Honor? Th?odore Paul Joseph d'Albert, duc de Luynes",1,50
6701,Cello,1,44298
6702,Gamelan,1,23157
6703,Linnaeus,1,2628
6704,Rodd Island,1,371
6705,Coup d'Ã©tat,1,67121
6706,Jihad,1,42283
6707,Hamgyong Province,1,533
6708,Orthopedic,1,1317
6709,Franks,1,43971
6710,Belgian nationality law,1,4748
6711,Henryk Wars,1,421
6712,Sunday Mirror,1,2821
6713,Harpers Bazaar,1,477
6714,Karl Stromberg,1,734
6715,McCarran Internal Security Act,1,7451
6716,Laysan Island,1,288
6717,The Guardian,1,109267
6718,Zoran Slavni?,1,848
6719,Sukkot,1,20685
6720,Agenzia Stefani,1,244
6721,Henry II the Pious,1,1767
6722,Native Hawaiians,1,36628
6723,World War II reparations,1,6552
6724,International Women's Year,1,1817
6725,French battleship Napol?on,1,609
6726,Capitalism,1,127497
6727,Rampant,1,1103
6728,War of succession,1,1922
6729,Henry Moore Institute,1,166
6730,Medium Earth orbit,1,5691
6731,Americanization,1,9120
6732,Free education,1,11885
6733,President Franklin Roosevelt,1,352
6734,Jewish quota,1,3735
6735,Rabbit,1,103677
6736,Religious conversion,1,12305
6737,Karate,1,76729
6738,Ass's milk (Donkey's milk),1,246
6739,The German Ideology,1,5809
6740,George Murdock,1,1819
6741,The empire on which the sun never sets,1,14265
6742,Pontus (region),1,11386
6743,The State of Palestine,1,135
6744,Michael Vickery,1,246
6745,Korean cuisine,1,32079
6746,Individualism,1,38792
6747,House of Holstein-Gottorp (Swedish line),1,1929
6748,Dimension,1,46725
6749,Poincar? conjecture,1,19855
6750,Reproductive rights,1,12123
6751,Erotic novel,1,1104
6752,Battle of Cape Finisterre (1805),1,1408
6753,Retford,1,2984
6754,Ionosphere,1,20253
6755,Yoke,1,10213
6756,Sharif Husayn,1,55
6757,Mark Kac,1,1692
6758,Grizzly bear,1,82559
6759,Kornelije Kova?,1,697
6760,Nadia ComÄneci,1,43260
6761,Speciate,1,219
6762,Hungarian American,1,1138
6763,National anthem,1,24964
6764,Eastern Anatolia,1,771
6765,Newsweek,1,21856
6766,Polish Armed Forces in the East,1,1727
6767,Battle of Monte Cassino,1,35844
6768,Umayyad architecture,1,1653
6769,Repertoire (theatre),1,641
6770,State Defense Committee,1,684
6771,Barcelona,1,161913
6772,Scott Polar Research Institute,1,1082
6773,Pre-Raphaelite,1,3430
6774,Za?de,1,25
6775,Sarawak,1,34882
6776,Rus'âByzantine Treaty (945),1,256
6777,Gennadiy Tsypkalov,1,543
6778,Sikorsky S-2,1,980
6779,Reptile,1,76471
6780,Singapore,1,574091
6781,Perfective aspect,1,3323
6782,Kichisabur? Nomura,1,1601
6783,Enigma code,1,557
6784,UCLA Bruins,1,10918
6785,Aboriginal Australians,1,65811
6786,List of contemporary ethnic groups,1,37917
